"Fish No","Fish Species","Date ","Date #","Site ","SL(mm)","Stomach volume","Stomach status","C. Method","Detritus","Sand","Diatoms","Centric diatoms","Pennate diatoms","Oscillatoria ","Filamentous algae","Green algae","Other blue green algae","Unicellular green algae","Brown algae","Golden brown algae","Nostocales (Blue green algae)","Chara","Ruppia maritima","Other macrophytes","Seeds","Invertebrate eggs ","Fish bones","Lucania parva eggs","Other fish eggs","Catfish egg","Unidentified bone","Fish eyes","Fish otolith","Ctenoid fish scale","Cycloid fish scale","Dinoflagellates (Noctiluca spp.)","Protozoa","Bivalvia","Gastropoda","Nematode","Nemotode(Parasite)","Calanoida copepoda","Harpacticoida copepoda","Copepoda nauplii","Cyclopoid copepoda","Cladocera","Rotifera","Unidefined zooplankton","Chironomidae larvae","Diptera 1","Diptera 2","Diptera midges(pupa)","Polycheate worm","Other annelid worms","Amphipoda(Gammarus spp.)","Corophium sp (amphipoda)","Decopoda larvae","Isopoda","Unidentified invertebrate","Other Ephemeroptera(Mayfly)","Ephemeroptera (Baetidae)","Coleoptera","Other Hymenoptera","Odonate","Damselfly","Other Thrips","Thysanoptera (thrips)","Pteromalitidae (Hymenoptera)","Hemiptera","Homoptera","Unidentified insect larvae","Arachnida ","Unidentified insects","Mollusks (Oyster)","Other Mollusks","Ostracoda","Brachyura (Crab zoea)","Mysidacea","Penaeid shrimp post larvae","Unidentified shrimp","Palaemonotes pugio","Peneaus setiferus","Peneaus aztecus","Callinectes sapidus","Other crabs","Neopunope sayi (mud crab)","Myrophis punctatus (speckled worm eel)","Mugil cephalus","Brevoortia patronus","Lepisosteus osseus ","Fundulus  grandis","Other fundulus species","Cyprinodon variegatus","Pogonias cromis","Menidia beryllina","Anchoa mitchilli","Other Sciaenidae species","Lagodon rhomboides","Ariopsis felis","Leiostomus xanthurus","Gobiosoma bosc","Lucania parva","Micropogonias undulatus","Cynoscion nebulosus","Poecilia latipinna","Unidentified fish","Unidentified fish larvae","Other Gobiidae ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"Lagodon rhomboides","03.07.98",1,5,13.8,0.0004,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"Lagodon rhomboides","03.07.98",1,5,18.2,0,"Empty","Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"Lagodon rhomboides","03.07.98",1,5,19.5,0.0003,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"Lagodon rhomboides","03.07.98",1,5,14.3,0.0015,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000225,,,,0.001275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"Lagodon rhomboides","03.07.98",1,5,13.9,0.0009,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000315,,,,0.00027,,,,,,,,,0.000315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"Lagodon rhomboides","03.07.98",1,5,13.9,0.0007,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Lagodon rhomboides","12.05.98",5,5,43,0.05,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Lagodon rhomboides","01.30.99",6,6,16.3,0.0008,,"Seine",0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Lagodon rhomboides","01.30.99",6,6,16.6,0.0009,,"Seine",0.00072,0.00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Lagodon rhomboides","01.30.99",6,6,16.6,0.0009,,"Seine",0.00072,0.00018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"Lagodon rhomboides","01.30.99",6,6,17.5,0.0015,,"Seine",0.0006,0.000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"Lagodon rhomboides","01.30.99",6,6,18.6,0,"Empty","Seine","Empty",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Lagodon rhomboides","10.03.98",4,6,124.3,0.3,,"Seine",,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Lagodon rhomboides","10.03.98",4,6,82.1,0.1,,"Seine",0.01,0.01,,,,,,,,,,,,,0.07,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Lagodon rhomboides","10.03.98",4,6,89.4,0.1,,"Seine",,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"Lagodon rhomboides","10.03.98",4,6,54.1,0.01,,"Seine",0.0056,0.001,,,0.0002,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"Lagodon rhomboides","10.03.98",4,6,105,2,,"Gillnet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Leiostomus xanthurus","03.07.98",1,1,33.4,0.007,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021,,0.00315,,,,,,0.00175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Leiostomus xanthurus","03.07.98",1,1,45.7,0.004,,"Seine",,,,,,,,,,,,,,,,,,0.0002,,,,,,,,0.0002,,,,,,,,0.0024,,,,,,,,,,,,,,,,,0.0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Leiostomus xanthurus","03.07.98",1,1,36.5,0.01,,"Seine",,0.0025,,0.0001,,,0.001,,,,,,,,0.0002,,,0.0002,,,,,,,,,,,,,,0.003,,0.002,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"Leiostomus xanthurus","03.07.98",1,1,46.4,0.007,,"Seine",,0.00105,,,,,,,,,,,,,,,,,,,,,,,,,0.00021,,,,,0.0021,,0.0028,,,,,,,,,,0.00084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"Leiostomus xanthurus","03.07.98",1,1,41.7,0.05,,"Seine",,0.005,,,,,,,,,,,,,,,,0.0025,,,,,,,,,,,,,,0.02,,0.02,,,,,,,,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,"Leiostomus xanthurus","03.07.98",1,1,33.5,0.0098,,"Seine",,,,,,,,,,,,,,,,,,0.001,,,,,,,,0.0003,,,,,,0.005,,0.0025,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"Leiostomus xanthurus","03.07.98",1,1,33.5,0.01,,"Seine",,,,,,,,,,,,,,,,,,0.0001,,,,,,,,,,,0.0001,,,0.0015,,0.0025,,,,,,0.0008,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"Leiostomus xanthurus","03.07.98",1,1,31.9,0.005,,"Seine",,0.00025,,0.00005,,,,,,,,,,,,,,,,,,,,,,0.00005,,,,,,0.002,,0.00225,,,,,,,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,"Leiostomus xanthurus","03.07.98",1,1,29.8,0.01,,"Seine",,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002,,,0.0001,,0.0045,,,,,,,0.0025,,,,,,,,,,0.0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"Leiostomus xanthurus","03.07.98",1,1,36.7,0.018,,"Seine",,0.00036,,,,,,,,,,,,,,,,0.00108,,,,,,,,,0.00036,,,,,0.0045,,0.0099,,,,,,,0.0009,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"Leiostomus xanthurus","03.07.98",1,1,32.7,0.01,,"Seine",,0.0045,,,,,,,0.0008,,,,,,,,,,,,,,,,,,,,,,,0.0002,,0.001,,,,,,,0.0035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"Leiostomus xanthurus","03.07.98",1,1,31.4,0.007,,"Seine",,,,,,,,,,,,,,,0.00042,,,,,,,,,,,,,,0.00007,0.00014,,,,0.0042,,,,,,,0.00105,,,,,,,,,0.00014,0.00084,,,0.00014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"Leiostomus xanthurus","03.07.98",1,1,33.7,0.007,,"Seine",,0.00245,,,,,,,,,,,,,,,,,,,,,,,,0.00021,,,,,,0.00105,,0.0021,,,,,0.00021,,0.00021,,,0.00077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"Leiostomus xanthurus","03.07.98",1,1,31.7,0.008,,"Seine",,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004,,0.0012,,0.0024,,,,,,,0.0024,,,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"Leiostomus xanthurus","03.07.98",1,1,32.4,0.011,,"Seine",,0.00154,,,,,,,,,,,,,,,,0.00077,,,,,,,,0.00077,,,,,,0.0022,,,,,,,0.00022,,0.00385,,,0.00165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"Leiostomus xanthurus","03.07.98",1,1,31.3,0.005,,"Seine",,0.00045,,,,,,,,,,,,,,,,0.00035,,,,,,,,0.00035,,,,,,0.00075,,0.003,,,,,,,,,,,,,,,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"Leiostomus xanthurus","03.07.98",1,1,34.7,0.01,,"Seine",,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,,,,,,0.006,,,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"Leiostomus xanthurus","03.07.98",1,1,32.1,0.01,,"Seine",,0.001,,,,,,,,,,,,,,,,,,,,,,,,0.0004,0.0004,,,,,0.0007,,0.0015,,,,,,,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"Leiostomus xanthurus","03.07.98",1,1,31.7,0.003,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009,,0.0012,,,,,,,,,,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"Leiostomus xanthurus","03.07.98",1,1,31.3,0.005,,"Seine",,0.0002,,,,,,,,,,,,,,,,0.00015,,,,,,,,0.00015,,,,,,0.001,,0.00175,,,,,,,0.00175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"Leiostomus xanthurus","03.07.98",1,1,32,0.004,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,0.0002,,,,,,0.001,,0.002,,,,,,,,,,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"Leiostomus xanthurus","03.07.98",1,1,30.5,0.007,,"Seine",,,,,,,,,,,,,,,,,,0.00042,,,,,,,,,,,,,,0.00028,,0.0028,,,,,,,0.0035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Leiostomus xanthurus","03.07.98",1,1,30.5,0.003,,"Seine",,,,,,,,,,,,,,,,,,0.00012,,,,,,,,,,,0.00012,,,0.00045,,0.0012,,,,,,,0.0003,,,0.00081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"Leiostomus xanthurus","03.07.98",1,1,32.5,0.003,,"Seine",,0.00012,,,,,,,0.00003,,,,,,,,,0.00045,,,,,,,,,,,,,,0.00075,,0.0015,,,,,,,0.00015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"Leiostomus xanthurus","03.07.98",1,1,31.7,0.002,,"Seine",,,,,,,,,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,0.00096,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"Leiostomus xanthurus","03.07.98",1,1,30.1,0.002,,"Seine",,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004,,0.001,,,,,,,,,,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"Leiostomus xanthurus","03.07.98",1,1,31.6,0.005,,"Seine",,,,,,,,,,,,,,,,,,0.00075,,,,,,,,0.0002,0.00075,,,,,,,0.00275,,,,0.00025,,,,,,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"Leiostomus xanthurus","03.07.98",1,1,29.4,0.001,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,0.00015,,,,,0.00025,,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"Leiostomus xanthurus","03.07.98",1,1,29.8,0.0005,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002,,,,,,,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"Leiostomus xanthurus","03.07.98",1,1,31,0.011,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011,,0.00275,,,,,,,0.0066,,,0.00055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Leiostomus xanthurus","10.03.98",4,1,61.7,0.003,,"Seine",,0.0001,,,,,,,,0.0001,,,,,,,,,,,,,,,,,,,,,,0.0016,,0.0002,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Leiostomus xanthurus","01.30.99",6,2,22.3,0.006,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000006,,0.005994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Leiostomus xanthurus","01.30.99",6,2,20.6,0.005,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000005,,0.004995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Leiostomus xanthurus","01.30.99",6,2,23.9,0.01,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00001,,0.0099,,,,,,,,,,,0.00009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"Leiostomus xanthurus","01.30.99",6,2,20.8,0.005,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000005,,0.00495,,,,,,,0.000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"Leiostomus xanthurus","01.30.99",6,2,21.1,0.006,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0057,,,,,,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,"Leiostomus xanthurus","01.30.99",6,2,19.4,0.006,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"Leiostomus xanthurus","01.30.99",6,2,20.8,0.01,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,,,,,,,0.0015,,,,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"Leiostomus xanthurus","01.30.99",6,2,16.5,0.011,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0055,,,,,,,,,,,,0.0055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,"Leiostomus xanthurus","01.30.99",6,2,15.4,0.002,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00002,,0.0013,,,,,,,0.00068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"Leiostomus xanthurus","01.30.99",6,2,12.9,0.005,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"Leiostomus xanthurus","01.30.99",6,2,15.5,0.002,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"Leiostomus xanthurus","01.30.99",6,2,12.5,0.004,,"Seine",,0.00008,,,,,,,,,,,,,,,,0.00004,,,,,,,,,,,,,,0.00008,,0.0038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"Leiostomus xanthurus","01.30.99",6,2,18.4,0.006,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Leiostomus xanthurus","03.07.98",1,2,35,0.005,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00225,,0.0015,,,,,,,,,,0.001,,,,,0.00025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"Leiostomus xanthurus","03.07.98",1,2,39.7,0.007,,"Seine",,,,,,,,,,,,,,,,,,,,,,,,,,,0.00028,,0.00007,,,0.00175,,0.00245,,,,,,,0.00245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"Leiostomus xanthurus","03.07.98",1,2,39.9,0.014,,"Seine",,0.00084,,,,,0.00084,,,,,,,,,,,,,,,,,,,,,,0.00042,,,0.00448,,0.00448,,,,,,,0.0021,,,,,,,,0.00084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
