ID,Common_Name,Scientific_Name,Taxonomy,Longitude,Latitude,Altitude_min_m,Altitude_mean_m,Altitude_max_m,Location_Region,Location_Specific,Habitat_type,Observation_Month_Begin,Observation_Year_Begin,Observation_Month_End,Observation_Year_End,Observation_Season,Prey_Kingdom,Prey_Phylum,Prey_Class,Prey_Order,Prey_Suborder,Prey_Family,Prey_Genus,Prey_Scientific_Name,Prey_Stage,Prey_Part,Prey_Common_Name,Fraction_Diet_By_Wt_or_Vol,Fraction_Diet_By_Items,Fraction_Occurrence,Fraction_Diet_Unspecified,Item Sample Size,Bird Sample size,Sites,Study Type,Notes,Source
56,Pine warbler,Setophaga pinus,"AOU 7th ed., 52nd supplement",,,,,,Florida,Jacksonville Beach,long-leaf and loblolly pine forest,5,1972,7,1973,multiple,Animalia,Arthropoda,Insecta,Diptera,,syrphidae,,,adult,,syrphid flies,0.003,,0.0480,,,21,1,Emetic,,"Nesbitt, S. A. and W. M. Hetrick. 1976. Foods of the Pine Warbler and Brown-headed Nuthatch. Fla. Field Nat. 4:28-33."
57,Pine warbler,Setophaga pinus,"AOU 7th ed., 52nd supplement",,,,,,Florida,Jacksonville Beach,long-leaf and loblolly pine forest,5,1972,7,1973,multiple,Animalia,Arthropoda,Insecta,Diptera,,unknown,,,adult,,,trace,,0.0480,,,21,1,Emetic,,"Nesbitt, S. A. and W. M. Hetrick. 1976. Foods of the Pine Warbler and Brown-headed Nuthatch. Fla. Field Nat. 4:28-33."
58,Black-throated blue warbler,Setophaga caerulescens,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,Homoptera,,,,,adult,,,,0.052,,,,19,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
59,Black-throated blue warbler,Setophaga caerulescens,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,Hymenoptera,,,,,adult,,,,0.052,,,,19,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
60,Black-throated blue warbler,Setophaga caerulescens,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,coleoptera,,,,,adult,,,,0.5,,,,19,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
61,Black-throated blue warbler,Setophaga caerulescens,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,Diptera,,,,,adult,,,,0.12,,,,19,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
62,Black-throated blue warbler,Setophaga caerulescens,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,Lepidoptera,,,,,Larvae,,,,0.276,,,,19,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
63,Red-eyed vireo,Vireo olivaceus,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,Homoptera,,,,,Adult,,,,0.069,,,231,71,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
64,Red-eyed vireo,Vireo olivaceus,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,Hymenoptera,,,,,Adult,,,,0.087,,,231,71,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
65,Red-eyed vireo,Vireo olivaceus,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,coleoptera,,,,,Adult,,,,0.342,,,231,71,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
66,Red-eyed vireo,Vireo olivaceus,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,Diptera,,,,,Adult,,,,0.143,,,231,71,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
67,Red-eyed vireo,Vireo olivaceus,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Arachnida,Araneae,,,,,Adult,,,,0.017,,,231,71,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
68,Red-eyed vireo,Vireo olivaceus,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,Lepidoptera,,,,,Larvae,,,,0.5,,,231,71,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
69,Red-eyed vireo,Vireo olivaceus,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Unknown,,,,,,,,,,0.009,,,231,71,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
70,Red-eyed vireo,Vireo olivaceus,"AOU 7th ed., 52nd supplement",,,,,,Multiple,Multiple,,4,1924,10,1924,Summer,Animalia,Arthropoda,Insecta,Lepidoptera,,,,,Larvae,,,,0.324,,,,653,,Emetic,,"Chapin, E. A. 1925. Food habits of vireos: a family of insectivorous birds. U.S. Dep. Agric. Bull. 1355."
71,Red-eyed vireo,Vireo olivaceus,"AOU 7th ed., 52nd supplement",,,,,,Multiple,Multiple,,4,1924,10,1924,Summer,Animalia,Arthropoda,Insecta,Lepidoptera,,Unknown,,,,,,,0.0276,,,,653,,Emetic,,"Chapin, E. A. 1925. Food habits of vireos: a family of insectivorous birds. U.S. Dep. Agric. Bull. 1355."
72,Red-eyed vireo,Vireo olivaceus,"AOU 7th ed., 52nd supplement",,,,,,Multiple,Multiple,,4,1924,10,1924,Summer,Animalia,Arthropoda,Insecta,Hemiptera,,Pentatomidae,,,,,,,0.0703,,,,653,,Emetic,,"Chapin, E. A. 1925. Food habits of vireos: a family of insectivorous birds. U.S. Dep. Agric. Bull. 1355."
73,Red-eyed vireo,Vireo olivaceus,"AOU 7th ed., 52nd supplement",,,,,,Multiple,Multiple,,4,1924,10,1924,Summer,Animalia,Arthropoda,Insecta,Hemiptera,,Unknown,,,,,,,0.0833,,,,653,,Emetic,,"Chapin, E. A. 1925. Food habits of vireos: a family of insectivorous birds. U.S. Dep. Agric. Bull. 1355."
74,Red-eyed vireo,Vireo olivaceus,"AOU 7th ed., 52nd supplement",,,,,,Multiple,Multiple,,4,1924,10,1924,Summer,Animalia,Arthropoda,Insecta,Hymenoptera,,,,,,,,,0.1079,,,,653,,Emetic,,"Chapin, E. A. 1925. Food habits of vireos: a family of insectivorous birds. U.S. Dep. Agric. Bull. 1355."
75,Red-eyed vireo,Vireo olivaceus,"AOU 7th ed., 52nd supplement",,,,,,Multiple,Multiple,,4,1924,10,1924,Summer,Animalia,Arthropoda,Insecta,diptera,,,,,,,,,0.0446,,,,653,,Emetic,,"Chapin, E. A. 1925. Food habits of vireos: a family of insectivorous birds. U.S. Dep. Agric. Bull. 1355."
76,Red-eyed vireo,Vireo olivaceus,"AOU 7th ed., 52nd supplement",,,,,,Multiple,Multiple,,4,1924,10,1924,Summer,Animalia,Arthropoda,Arachnida,Araneae,,,,,,,,,0.0405,,,,653,,Emetic,,"Chapin, E. A. 1925. Food habits of vireos: a family of insectivorous birds. U.S. Dep. Agric. Bull. 1355."
77,Red-eyed vireo,Vireo olivaceus,"AOU 7th ed., 52nd supplement",,,,,,Multiple,Multiple,,4,1924,10,1924,Summer,Animalia,Arthropoda,Insecta,Unknown,,,,,,,,,0.0459,,,,653,,Emetic,,"Chapin, E. A. 1925. Food habits of vireos: a family of insectivorous birds. U.S. Dep. Agric. Bull. 1355."
78,American redstart,Setophaga ruticilla,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,Lepidoptera,,,,,Larvae,,,,0.045,,,,44,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
79,American redstart,Setophaga ruticilla,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,Lepidoptera,,,,,Adult,,,,0.011,,,,44,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
80,American redstart,Setophaga ruticilla,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,Homoptera,,,,,,,,,0.347,,,,44,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
81,American redstart,Setophaga ruticilla,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,Hymenoptera,,,,,,,,,0.117,,,,44,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
82,American redstart,Setophaga ruticilla,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,coleoptera,,,,,,,,,0.131,,,,44,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
83,American redstart,Setophaga ruticilla,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,Diptera,,,,,,,,,0.302,,,,44,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
84,American redstart,Setophaga ruticilla,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,arachnida,,,,,,,,,0.011,,,,44,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
85,American redstart,Setophaga ruticilla,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Unknown,,,,,,,,,,,,0.034,,,,44,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
86,Scarlet tanager,Piranga olivacea,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,Lepidoptera,,,,,Larvae,,,,0.073,,,,12,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
87,Scarlet tanager,Piranga olivacea,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,Hymenoptera,,,,,,,,,0.341,,,,12,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
88,Scarlet tanager,Piranga olivacea,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,,,,,,0.415,,,,12,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
89,Scarlet tanager,Piranga olivacea,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,Diptera,,,,,,,,,0.049,,,,12,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
90,Scarlet tanager,Piranga olivacea,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Animalia,Arthropoda,Insecta,Arachnida,,,,,,,,,0.024,,,,12,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
91,Scarlet tanager,Piranga olivacea,"AOU 7th ed., 52nd supplement",,,,,,New Hampshire,Hubbard Brook Experimental Forest,"Sugar maple, American beech, Yellow birch",,1974,,1979,Summer,Unknown,,,,,,,,,,,,0.098,,,,12,,Emetic,,"Robinson, S. K. and R. T. Holmes. 1982. Foraging behavior of forest birds: the relationships among search tactics, diet, and habitat structure. Ecology 63:1918-1931."
92,Dark-eyed junco,Junco hyemalis,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,Fall,Animalia,Arthropoda,Insecta,Heteroptera,,,,,,,,0.038,,0.0710,,,28,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
93,Dark-eyed junco,Junco hyemalis,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Animalia,Arthropoda,Insecta,Homoptera,,Cicadellidae,,,,,,0.102,,0.1790,,,28,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
94,Dark-eyed junco,Junco hyemalis,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Animalia,Arthropoda,Insecta,Homoptera,,Psyllidae,,,,,,0.058,,0.1430,,,28,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
95,Dark-eyed junco,Junco hyemalis,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Animalia,Arthropoda,Insecta,Coleoptera,,,,,,,,0.215,,0.2860,,,28,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
96,Dark-eyed junco,Junco hyemalis,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Animalia,Arthropoda,Insecta,Hymenoptera,,Formacidae,,,,,,0.292,,0.2860,,,28,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
97,Dark-eyed junco,Junco hyemalis,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Animalia,Arthropoda,Insecta,Hymenoptera,,Unknown,,,,,,0.007,,0.0710,,,28,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
98,Dark-eyed junco,Junco hyemalis,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Animalia,Arthropoda,Insecta,Diptera,,,,,,,,0.044,,0.0360,,,28,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
99,Dark-eyed junco,Junco hyemalis,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Plantae,Unknown,,,,,,,,Fruit,,0.098,,0.3570,,,28,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
100,Dark-eyed junco,Junco hyemalis,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Plantae,Unknown,,,,,,,,Seeds,,0.746,,0.9290,,,28,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
101,Golden-crowned kinglet,Regulus satrapa,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Animalia,Arthropoda,Arachnida,Araneae,,,,,,,,0.124,,0.3850,,,13,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
102,Golden-crowned kinglet,Regulus satrapa,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Animalia,Arthropoda,Insecta,Hemiptera,Heteroptera,Unknown,,,,,,0.143,,0.4610,,,13,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
103,Golden-crowned kinglet,Regulus satrapa,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Animalia,Arthropoda,Insecta,Hemiptera,Heteroptera,Nabidae,,,,,,0.04,,0.1540,,,13,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
104,Golden-crowned kinglet,Regulus satrapa,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Animalia,Arthropoda,Insecta,Hemiptera,Heteroptera,Berytidae,,,,,,0.08,,0.0770,,,13,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
105,Golden-crowned kinglet,Regulus satrapa,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Animalia,Arthropoda,Insecta,Hemiptera,homoptera,Cercopidae,,,,,,0.051,,0.0770,,,13,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
106,Golden-crowned kinglet,Regulus satrapa,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Animalia,Arthropoda,Insecta,Hemiptera,homoptera,Cicadellidae,,,,,,0.185,,0.5390,,,13,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
107,Golden-crowned kinglet,Regulus satrapa,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Animalia,Arthropoda,Insecta,Hemiptera,homoptera,Psyllidae,,,,,,0.009,,0.0770,,,13,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
108,Golden-crowned kinglet,Regulus satrapa,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Animalia,Arthropoda,Insecta,Coleoptera,,,,,,,,0.2,,0.6920,,,13,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
109,Golden-crowned kinglet,Regulus satrapa,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Animalia,Arthropoda,Insecta,Coleoptera,,Carabidae,,,,,,0.032,,0.0770,,,13,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
110,Golden-crowned kinglet,Regulus satrapa,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Animalia,Arthropoda,Insecta,Hymenoptera,,Unknown,,,,,,0.023,,0.3850,,,13,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
111,Golden-crowned kinglet,Regulus satrapa,"AOU 7th ed., 52nd supplement",,,,1845,,Idaho,,"Study site contained mountain shrubsland, coniferous forest and shrubsteppe",,2000,,2003,,Plantae,Unknown,,,,,,,,Seeds,,0.058,,0.3080,,,13,1,Emetic and fecal examination,,"Jay D. Carlisle, Karen L. Olmstead, Casey H. Richart and David L. Swanson"
112,Brown-Headed Cowbird,Molothrus ater ,"AOU 7th ed., 52nd supplement",,,,,,Ohio,Ottawa county,"Corn fields, marshland and open fields",,1974,,1974,summer,Animalia,Arthropoda,Insecta,Odonata,,Unidentified,,,,,,0.01,,,,,97,2,Killed,,"Williams, R. E. and W. B. Jackson. 1981. Dietary comparisons of Red-winged Blackbirds, Brown-headed Cowbirds, and European Starlings in north central Ohio. Ohio J. Sci. 81:217-225."
113,Brown-Headed Cowbird,Molothrus ater ,"AOU 7th ed., 52nd supplement",,,,,,Ohio,Ottawa county,"Corn fields, marshland and open fields",,1974,,1974,summer,Animalia,Arthropoda,Insecta,Orthoptera,,Blattidae,,,,,,Trace,,,,,97,2,Killed,,"Williams, R. E. and W. B. Jackson. 1981. Dietary comparisons of Red-winged Blackbirds, Brown-headed Cowbirds, and European Starlings in north central Ohio. Ohio J. Sci. 81:217-225."
